"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/09/2019","AQS","040133002","6","27","ppb","25","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/10/2019","AQS","040133002","6","37","ppb","35","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/11/2019","AQS","040133002","6","13","ppb","12","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/12/2019","AQS","040133002","6","45","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/13/2019","AQS","040133002","6","43","ppb","41","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/14/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/15/2019","AQS","040133002","6","40","ppb","38","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/16/2019","AQS","040133002","6","38","ppb","36","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/17/2019","AQS","040133002","6","18","ppb","17","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/18/2019","AQS","040133002","6","43","ppb","41","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/19/2019","AQS","040133002","6","42","ppb","40","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/20/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/21/2019","AQS","040133002","6","33","ppb","31","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/22/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/23/2019","AQS","040133002","6","28","ppb","26","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/24/2019","AQS","040133002","6","9","ppb","8","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/25/2019","AQS","040133002","6","10","ppb","9","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/26/2019","AQS","040133002","6","17","ppb","16","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/27/2019","AQS","040133002","6","21","ppb","20","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/28/2019","AQS","040133002","6","24","ppb","23","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/29/2019","AQS","040133002","6","22","ppb","21","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/30/2019","AQS","040133002","6","22","ppb","21","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"08/31/2019","AQS","040133002","6","35","ppb","33","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/01/2019","AQS","040133002","6","35","ppb","33","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/02/2019","AQS","040133002","6","19","ppb","18","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/03/2019","AQS","040133002","6","22","ppb","21","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/04/2019","AQS","040133002","6","17","ppb","16","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/05/2019","AQS","040133002","6","24","ppb","23","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/06/2019","AQS","040133002","6","20","ppb","19","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/07/2019","AQS","040133002","6","15","ppb","14","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/08/2019","AQS","040133002","6","9","ppb","8","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/09/2019","AQS","040133002","6","16","ppb","15","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/10/2019","AQS","040133002","6","7","ppb","7","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/11/2019","AQS","040133002","6","34","ppb","32","CENTRAL PHOENIX","22","92.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/12/2019","AQS","040133002","6","33","ppb","31","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/13/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/14/2019","AQS","040133002","6","36","ppb","34","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/15/2019","AQS","040133002","6","28","ppb","26","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/16/2019","AQS","040133002","6","20","ppb","19","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/17/2019","AQS","040133002","6","30","ppb","28","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/18/2019","AQS","040133002","6","35","ppb","33","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/19/2019","AQS","040133002","6","33","ppb","31","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/20/2019","AQS","040133002","6","29","ppb","27","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/21/2019","AQS","040133002","6","43","ppb","41","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/22/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/23/2019","AQS","040133002","6","13","ppb","12","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/24/2019","AQS","040133002","6","26","ppb","25","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/25/2019","AQS","040133002","6","20","ppb","19","CENTRAL PHOENIX","22","92.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/26/2019","AQS","040133002","6","18","ppb","17","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/27/2019","AQS","040133002","6","33","ppb","31","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/28/2019","AQS","040133002","6","30","ppb","28","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/29/2019","AQS","040133002","6","18","ppb","17","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"09/30/2019","AQS","040133002","6","35","ppb","33","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/01/2019","AQS","040133002","6","45","ppb","42","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/02/2019","AQS","040133002","6","46","ppb","43","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/03/2019","AQS","040133002","6","42","ppb","40","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/04/2019","AQS","040133002","6","36","ppb","34","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/05/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/06/2019","AQS","040133002","6","44","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/07/2019","AQS","040133002","6","45","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/08/2019","AQS","040133002","6","46","ppb","43","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/09/2019","AQS","040133002","6","38","ppb","36","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/10/2019","AQS","040133002","6","36","ppb","34","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/11/2019","AQS","040133002","6","42","ppb","40","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/12/2019","AQS","040133002","6","45","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/13/2019","AQS","040133002","6","44","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/14/2019","AQS","040133002","6","38","ppb","36","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/15/2019","AQS","040133002","6","42","ppb","40","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/16/2019","AQS","040133002","6","40","ppb","38","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/17/2019","AQS","040133002","6","35","ppb","33","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/18/2019","AQS","040133002","6","33","ppb","31","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/19/2019","AQS","040133002","6","43","ppb","41","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/20/2019","AQS","040133002","6","23","ppb","22","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/21/2019","AQS","040133002","6","45","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/22/2019","AQS","040133002","6","51","ppb","48","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/23/2019","AQS","040133002","6","52","ppb","49","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/24/2019","AQS","040133002","6","50","ppb","47","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/25/2019","AQS","040133002","6","48","ppb","45","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/26/2019","AQS","040133002","6","52","ppb","49","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/27/2019","AQS","040133002","6","25","ppb","24","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/28/2019","AQS","040133002","6","31","ppb","29","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/29/2019","AQS","040133002","6","43","ppb","41","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/30/2019","AQS","040133002","6","35","ppb","33","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"10/31/2019","AQS","040133002","6","47","ppb","44","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/01/2019","AQS","040133002","6","53","ppb","50","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/02/2019","AQS","040133002","6","51","ppb","48","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/03/2019","AQS","040133002","6","61","ppb","58","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/04/2019","AQS","040133002","6","51","ppb","48","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/05/2019","AQS","040133002","6","51","ppb","48","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/06/2019","AQS","040133002","6","44","ppb","42","CENTRAL PHOENIX","20","83.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/07/2019","AQS","040133002","6","47","ppb","44","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/08/2019","AQS","040133002","6","40","ppb","38","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/09/2019","AQS","040133002","6","42","ppb","40","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/10/2019","AQS","040133002","6","40","ppb","38","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/11/2019","AQS","040133002","6","42","ppb","40","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/12/2019","AQS","040133002","6","41","ppb","39","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/13/2019","AQS","040133002","6","50","ppb","47","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/14/2019","AQS","040133002","6","57","ppb","54","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/15/2019","AQS","040133002","6","54","ppb","51","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/16/2019","AQS","040133002","6","50","ppb","47","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/17/2019","AQS","040133002","6","50","ppb","47","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/18/2019","AQS","040133002","6","55","ppb","52","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/19/2019","AQS","040133002","6","36","ppb","34","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/20/2019","AQS","040133002","6","17","ppb","16","CENTRAL PHOENIX","22","92.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/21/2019","AQS","040133002","6","22","ppb","21","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/22/2019","AQS","040133002","6","41","ppb","39","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/23/2019","AQS","040133002","6","45","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/24/2019","AQS","040133002","6","45","ppb","42","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/25/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","23","96.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/26/2019","AQS","040133002","6","39","ppb","37","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/27/2019","AQS","040133002","6","34","ppb","32","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/28/2019","AQS","040133002","6","28","ppb","26","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"11/29/2019","AQS","040133002","6","19","ppb","18","CENTRAL PHOENIX","24","100.0000","42602","Nitrogen dioxide (NO2)","099","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
